Nro. Docto;Item;Desc Item;Un Medida;Família Material;Descrição;Família Comercial;Descrição;Estab;Dep;Loc;Quantidade;Lote/Serie;Validade do Lote;Data Ult. Transf.;Usuario;Item Controle Qualidade;Hora do Movimento
TRANSF;96051199;MICRO-ONDAS PMO28B 127V;PC;50000;MICROONDAS;950276;MICRO-ONDAS PMO28B;31;EXP;A2-0680E;16;;?;19/01/2024;rafael.franc;Não;15:21:33
TRANSF;96051199;MICRO-ONDAS PMO28B 127V;PC;50000;MICROONDAS;950276;MICRO-ONDAS PMO28B;31;EXP;A2-0681B;16;;?;19/01/2024;rafael.franc;Não;15:21:34
TRANSF;96051199;MICRO-ONDAS PMO28B 127V;PC;50000;MICROONDAS;950276;MICRO-ONDAS PMO28B;31;EXP;A2-0681C;16;;?;19/01/2024;rafael.franc;Não;15:21:34
TRANSF;96051199;MICRO-ONDAS PMO28B 127V;PC;50000;MICROONDAS;950276;MICRO-ONDAS PMO28B;31;EXP;A2-0681D;16;;?;19/01/2024;rafael.franc;Não;15:21:34
TRANSF;96051199;MICRO-ONDAS PMO28B 127V;PC;50000;MICROONDAS;950276;MICRO-ONDAS PMO28B;31;EXP;A2-0681E;16;;?;19/01/2024;rafael.franc;Não;15:21:34
TRANSF;96051199;MICRO-ONDAS PMO28B 127V;PC;50000;MICROONDAS;950276;MICRO-ONDAS PMO28B;31;EXP;A2-0682B;16;;?;19/01/2024;rafael.franc;Não;15:21:34
TRANSF;96051199;MICRO-ONDAS PMO28B 127V;PC;50000;MICROONDAS;950276;MICRO-ONDAS PMO28B;31;EXP;A2-0682C;16;;?;19/01/2024;rafael.franc;Não;15:21:34
TRANSF;96051199;MICRO-ONDAS PMO28B 127V;PC;50000;MICROONDAS;950276;MICRO-ONDAS PMO28B;31;EXP;A2-0682D;16;;?;19/01/2024;rafael.franc;Não;15:21:35
TRANSF;96051199;MICRO-ONDAS PMO28B 127V;PC;50000;MICROONDAS;950276;MICRO-ONDAS PMO28B;31;EXP;A2-0682E;16;;?;19/01/2024;rafael.franc;Não;15:21:35
TRANSF;96051199;MICRO-ONDAS PMO28B 127V;PC;50000;MICROONDAS;950276;MICRO-ONDAS PMO28B;31;EXP;A2-0683B;16;;?;19/01/2024;rafael.franc;Não;15:21:35
TRANSF;96051199;MICRO-ONDAS PMO28B 127V;PC;50000;MICROONDAS;950276;MICRO-ONDAS PMO28B;31;EXP;A2-0683C;16;;?;19/01/2024;rafael.franc;Não;15:21:35
TRANSF;96051199;MICRO-ONDAS PMO28B 127V;PC;50000;MICROONDAS;950276;MICRO-ONDAS PMO28B;31;EXP;A2-0683D;16;;?;19/01/2024;rafael.franc;Não;15:21:35
TRANSF;96051199;MICRO-ONDAS PMO28B 127V;PC;50000;MICROONDAS;950276;MICRO-ONDAS PMO28B;31;EXP;A2-0683E;16;;?;19/01/2024;rafael.franc;Não;15:21:35
TRANSF;96051199;MICRO-ONDAS PMO28B 127V;PC;50000;MICROONDAS;950276;MICRO-ONDAS PMO28B;31;EXP;A2-0684B;16;;?;19/01/2024;rafael.franc;Não;15:21:36
TRANSF;96051199;MICRO-ONDAS PMO28B 127V;PC;50000;MICROONDAS;950276;MICRO-ONDAS PMO28B;31;EXP;A2-0684C;16;;?;19/01/2024;rafael.franc;Não;15:21:36
TRANSF;96051199;MICRO-ONDAS PMO28B 127V;PC;50000;MICROONDAS;950276;MICRO-ONDAS PMO28B;31;EXP;A2-0684D;16;;?;19/01/2024;rafael.franc;Não;15:21:36
TRANSF;96051199;MICRO-ONDAS PMO28B 127V;PC;50000;MICROONDAS;950276;MICRO-ONDAS PMO28B;31;EXP;A2-0684E;16;;?;19/01/2024;rafael.franc;Não;15:21:36
TRANSF;96051199;MICRO-ONDAS PMO28B 127V;PC;50000;MICROONDAS;950276;MICRO-ONDAS PMO28B;31;EXP;A2-0685B;16;;?;19/01/2024;rafael.franc;Não;15:21:36
TRANSF;96051199;MICRO-ONDAS PMO28B 127V;PC;50000;MICROONDAS;950276;MICRO-ONDAS PMO28B;31;EXP;A2-0685C;16;;?;19/01/2024;rafael.franc;Não;15:21:36
TRANSF;96051199;MICRO-ONDAS PMO28B 127V;PC;50000;MICROONDAS;950276;MICRO-ONDAS PMO28B;31;EXP;A2-0685D;16;;?;19/01/2024;rafael.franc;Não;15:21:37
TRANSF;96051199;MICRO-ONDAS PMO28B 127V;PC;50000;MICROONDAS;950276;MICRO-ONDAS PMO28B;31;EXP;A2-0685E;16;;?;19/01/2024;rafael.franc;Não;15:21:37
TRANSF;96051199;MICRO-ONDAS PMO28B 127V;PC;50000;MICROONDAS;950276;MICRO-ONDAS PMO28B;31;EXP;A2-0686C;16;;?;19/01/2024;rafael.franc;Não;15:21:37
TRANSF;96051199;MICRO-ONDAS PMO28B 127V;PC;50000;MICROONDAS;950276;MICRO-ONDAS PMO28B;31;EXP;A2-0686D;16;;?;19/01/2024;rafael.franc;Não;15:21:37
TRANSF;96051199;MICRO-ONDAS PMO28B 127V;PC;50000;MICROONDAS;950276;MICRO-ONDAS PMO28B;31;EXP;A2-0686E;16;;?;19/01/2024;rafael.franc;Não;15:21:37
TRANSF;96051199;MICRO-ONDAS PMO28B 127V;PC;50000;MICROONDAS;950276;MICRO-ONDAS PMO28B;31;EXP;A2-0687B;16;;?;19/01/2024;rafael.franc;Não;15:21:37
TRANSF;96051199;MICRO-ONDAS PMO28B 127V;PC;50000;MICROONDAS;950276;MICRO-ONDAS PMO28B;31;EXP;A2-0687C;16;;?;19/01/2024;rafael.franc;Não;15:21:37
74860;96051199;MICRO-ONDAS PMO28B 127V;PC;50000;MICROONDAS;950276;MICRO-ONDAS PMO28B;31;EXP;A2-0518E;4;;?;25/01/2024;tarefa.auto;Não;17:13:41
TRANSF;96051199;MICRO-ONDAS PMO28B 127V;PC;50000;MICROONDAS;950276;MICRO-ONDAS PMO28B;31;EXP;A2-0526D;16;;?;19/01/2024;endrews.fons;Não;22:55:38
245071;96051199;MICRO-ONDAS PMO28B 127V;PC;50000;MICROONDAS;950276;MICRO-ONDAS PMO28B;31;TR2;;275;;?;01/03/2024;tarefa.auto;Não;15:47:14
7974;96051199;MICRO-ONDAS PMO28B 127V;PC;50000;MICROONDAS;950276;MICRO-ONDAS PMO28B;31;ESF;;2474;;?;29/02/2024;tarefa.auto;Não;01:24:18
SOLIC. CURITIBA;96051199;MICRO-ONDAS PMO28B 127V;PC;50000;MICROONDAS;950276;MICRO-ONDAS PMO28B;31;VCL;A2-02-PISO;2;;?;22/02/2024;liniker;Não;15:09:49
;96051199;MICRO-ONDAS PMO28B 127V;PC;50000;MICROONDAS;950276;MICRO-ONDAS PMO28B;31;EXP;A2-SOLO-04;13;;?;28/02/2024;rafael.franc;Não;15:17:17
244790;96051200;MICRO-ONDAS PMO28E 127V;PC;50000;MICROONDAS;950273;MICRO-ONDAS PMO28E 220V;31;TR2;;8076;;?;29/02/2024;tarefa.auto;Não;21:51:11
7242;96051200;MICRO-ONDAS PMO28E 127V;PC;50000;MICROONDAS;950273;MICRO-ONDAS PMO28E 220V;31;ESF;;336;;?;27/02/2024;tarefa.auto;Não;15:43:30
;96051200;MICRO-ONDAS PMO28E 127V;PC;50000;MICROONDAS;950273;MICRO-ONDAS PMO28E 220V;31;SEM;PISO-PMS;1;;?;07/02/2024;janio.rezend;Não;12:54:57
;96051201;MICRO-ONDAS BMO28 127V;PC;50000;MICROONDAS;950274;MICRO-ONDAS BMO28 127V;31;ACA;;543;;?;02/03/2024;farias.lucas;Não;09:29:48
DEVOLUÇÃO TESWTE;96051201;MICRO-ONDAS BMO28 127V;PC;50000;MICROONDAS;950274;MICRO-ONDAS BMO28 127V;31;BRN;BRN-FMO;7;;?;01/03/2024;carlos.dias;Não;09:18:13
759;96051201;MICRO-ONDAS BMO28 127V;PC;50000;MICROONDAS;950274;MICRO-ONDAS BMO28 127V;31;EST;;3607;;?;02/03/2024;farias.lucas;Não;13:38:14
;96051201;MICRO-ONDAS BMO28 127V;PC;50000;MICROONDAS;950274;MICRO-ONDAS BMO28 127V;31;sem;piso-pms;543;;?;02/03/2024;erik.alves;Não;09:26:19
64539;96051201;MICRO-ONDAS BMO28 127V;PC;50000;MICROONDAS;950274;MICRO-ONDAS BMO28 127V;31;TR2;;6;;?;29/02/2024;evandro.soar;Não;16:22:00
TRANSF;96051201;MICRO-ONDAS BMO28 127V;PC;50000;MICROONDAS;950274;MICRO-ONDAS BMO28 127V;31;EXP;A2-0605C;16;;?;02/03/2024;endrews.fons;Não;05:27:30
TRANSF;96051201;MICRO-ONDAS BMO28 127V;PC;50000;MICROONDAS;950274;MICRO-ONDAS BMO28 127V;31;EXP;A2-0605D;16;;?;02/03/2024;endrews.fons;Não;05:27:30
TRANSF;96051201;MICRO-ONDAS BMO28 127V;PC;50000;MICROONDAS;950274;MICRO-ONDAS BMO28 127V;31;EXP;A2-0605E;16;;?;02/03/2024;endrews.fons;Não;05:27:30
TRANSF;96051201;MICRO-ONDAS BMO28 127V;PC;50000;MICROONDAS;950274;MICRO-ONDAS BMO28 127V;31;EXP;A2-0606B;16;;?;02/03/2024;endrews.fons;Não;05:27:31
TRANSF;96051201;MICRO-ONDAS BMO28 127V;PC;50000;MICROONDAS;950274;MICRO-ONDAS BMO28 127V;31;EXP;A2-0606C;16;;?;02/03/2024;endrews.fons;Não;05:27:31
TRANSF;96051201;MICRO-ONDAS BMO28 127V;PC;50000;MICROONDAS;950274;MICRO-ONDAS BMO28 127V;31;EXP;A2-0610B;16;;?;02/03/2024;endrews.fons;Não;05:27:31
TRANSF;96051201;MICRO-ONDAS BMO28 127V;PC;50000;MICROONDAS;950274;MICRO-ONDAS BMO28 127V;31;EXP;A2-0612B;16;;?;02/03/2024;endrews.fons;Não;05:27:31
TRANSF;96051201;MICRO-ONDAS BMO28 127V;PC;50000;MICROONDAS;950274;MICRO-ONDAS BMO28 127V;31;EXP;A2-0613B;16;;?;02/03/2024;endrews.fons;Não;05:27:31
TRANSF;96051201;MICRO-ONDAS BMO28 127V;PC;50000;MICROONDAS;950274;MICRO-ONDAS BMO28 127V;31;EXP;A2-0614B;16;;?;02/03/2024;endrews.fons;Não;05:27:32
TRANSF;96051201;MICRO-ONDAS BMO28 127V;PC;50000;MICROONDAS;950274;MICRO-ONDAS BMO28 127V;31;EXP;A2-0618C;16;;?;02/03/2024;endrews.fons;Não;05:27:32
TRANSF;96051201;MICRO-ONDAS BMO28 127V;PC;50000;MICROONDAS;950274;MICRO-ONDAS BMO28 127V;31;EXP;A2-0618D;16;;?;02/03/2024;endrews.fons;Não;05:27:32
TRANSF;96051201;MICRO-ONDAS BMO28 127V;PC;50000;MICROONDAS;950274;MICRO-ONDAS BMO28 127V;31;EXP;A2-0618E;16;;?;02/03/2024;endrews.fons;Não;05:27:32
TRANSF;96051201;MICRO-ONDAS BMO28 127V;PC;50000;MICROONDAS;950274;MICRO-ONDAS BMO28 127V;31;EXP;A2-0620C;16;;?;02/03/2024;endrews.fons;Não;05:27:33
TRANSF;96051201;MICRO-ONDAS BMO28 127V;PC;50000;MICROONDAS;950274;MICRO-ONDAS BMO28 127V;31;EXP;A2-0620D;16;;?;02/03/2024;endrews.fons;Não;05:27:33
TRANSF;96051201;MICRO-ONDAS BMO28 127V;PC;50000;MICROONDAS;950274;MICRO-ONDAS BMO28 127V;31;EXP;A2-0620E;16;;?;02/03/2024;endrews.fons;Não;05:27:33
TRANSF;96051201;MICRO-ONDAS BMO28 127V;PC;50000;MICROONDAS;950274;MICRO-ONDAS BMO28 127V;31;EXP;A2-0621B;16;;?;02/03/2024;endrews.fons;Não;05:27:33
TRANSF;96051201;MICRO-ONDAS BMO28 127V;PC;50000;MICROONDAS;950274;MICRO-ONDAS BMO28 127V;31;EXP;A2-0621D;16;;?;02/03/2024;endrews.fons;Não;05:27:33
TRANSF;96051201;MICRO-ONDAS BMO28 127V;PC;50000;MICROONDAS;950274;MICRO-ONDAS BMO28 127V;31;EXP;A2-0621E;16;;?;02/03/2024;endrews.fons;Não;05:27:34
TRANSF;96051201;MICRO-ONDAS BMO28 127V;PC;50000;MICROONDAS;950274;MICRO-ONDAS BMO28 127V;31;EXP;A2-0622C;16;;?;02/03/2024;endrews.fons;Não;05:27:34
TRANSF;96051201;MICRO-ONDAS BMO28 127V;PC;50000;MICROONDAS;950274;MICRO-ONDAS BMO28 127V;31;EXP;A2-0622D;16;;?;02/03/2024;endrews.fons;Não;05:27:34
TRANSF;96051201;MICRO-ONDAS BMO28 127V;PC;50000;MICROONDAS;950274;MICRO-ONDAS BMO28 127V;31;EXP;A2-0622E;16;;?;02/03/2024;endrews.fons;Não;05:27:34
TRANSF;96051201;MICRO-ONDAS BMO28 127V;PC;50000;MICROONDAS;950274;MICRO-ONDAS BMO28 127V;31;EXP;A2-1601C;16;;?;02/03/2024;endrews.fons;Não;05:27:34
TRANSF;96051201;MICRO-ONDAS BMO28 127V;PC;50000;MICROONDAS;950274;MICRO-ONDAS BMO28 127V;31;EXP;A2-1601D;16;;?;02/03/2024;endrews.fons;Não;05:27:34
TRANSF;96051201;MICRO-ONDAS BMO28 127V;PC;50000;MICROONDAS;950274;MICRO-ONDAS BMO28 127V;31;EXP;A2-1601E;16;;?;02/03/2024;endrews.fons;Não;05:27:34
TRANSF;96051201;MICRO-ONDAS BMO28 127V;PC;50000;MICROONDAS;950274;MICRO-ONDAS BMO28 127V;31;EXP;A2-1602C;16;;?;02/03/2024;endrews.fons;Não;05:27:35
TRANSF;96051201;MICRO-ONDAS BMO28 127V;PC;50000;MICROONDAS;950274;MICRO-ONDAS BMO28 127V;31;EXP;A2-1602D;16;;?;02/03/2024;endrews.fons;Não;05:27:35
TRANSF;96051201;MICRO-ONDAS BMO28 127V;PC;50000;MICROONDAS;950274;MICRO-ONDAS BMO28 127V;31;EXP;A2-1602E;16;;?;02/03/2024;endrews.fons;Não;05:27:35
TRANSF;96051201;MICRO-ONDAS BMO28 127V;PC;50000;MICROONDAS;950274;MICRO-ONDAS BMO28 127V;31;EXP;A2-1606B;16;;?;02/03/2024;endrews.fons;Não;05:27:35
TRANSF;96051201;MICRO-ONDAS BMO28 127V;PC;50000;MICROONDAS;950274;MICRO-ONDAS BMO28 127V;31;EXP;A2-1606C;16;;?;02/03/2024;endrews.fons;Não;05:27:35
TRANSF;96051201;MICRO-ONDAS BMO28 127V;PC;50000;MICROONDAS;950274;MICRO-ONDAS BMO28 127V;31;EXP;A2-1606D;16;;?;02/03/2024;endrews.fons;Não;05:27:35
TRANSF;96051201;MICRO-ONDAS BMO28 127V;PC;50000;MICROONDAS;950274;MICRO-ONDAS BMO28 127V;31;EXP;A2-1606E;16;;?;02/03/2024;endrews.fons;Não;05:27:36
TRANSF;96051201;MICRO-ONDAS BMO28 127V;PC;50000;MICROONDAS;950274;MICRO-ONDAS BMO28 127V;31;EXP;A2-1607B;16;;?;02/03/2024;endrews.fons;Não;05:27:36
TRANSF;96051201;MICRO-ONDAS BMO28 127V;PC;50000;MICROONDAS;950274;MICRO-ONDAS BMO28 127V;31;EXP;A2-1607C;16;;?;02/03/2024;endrews.fons;Não;05:27:36
TRANSF;96051201;MICRO-ONDAS BMO28 127V;PC;50000;MICROONDAS;950274;MICRO-ONDAS BMO28 127V;31;EXP;A2-1607D;16;;?;02/03/2024;endrews.fons;Não;05:27:36
TRANSF;96051201;MICRO-ONDAS BMO28 127V;PC;50000;MICROONDAS;950274;MICRO-ONDAS BMO28 127V;31;EXP;A2-1609D;16;;?;02/03/2024;endrews.fons;Não;05:27:37
TRANSF;96051201;MICRO-ONDAS BMO28 127V;PC;50000;MICROONDAS;950274;MICRO-ONDAS BMO28 127V;31;EXP;A2-1609E;16;;?;02/03/2024;endrews.fons;Não;05:27:37
TRANSF;96051201;MICRO-ONDAS BMO28 127V;PC;50000;MICROONDAS;950274;MICRO-ONDAS BMO28 127V;31;EXP;A2-1610B;4;;?;02/03/2024;endrews.fons;Não;05:27:37
;96051202;MICRO-ONDAS BMO34PB 127V;PC;50000;MICROONDAS;950275;MICRO-ONDAS BMO34PB 127V;31;SEM;piso-pms;1;;?;12/01/2024;micaele.spes;Não;01:23:12
759;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;ACA;;1;;?;02/03/2024;farias.lucas;Não;13:38:14
TRA16010208;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;EXP;A2-0419E;16;;?;16/01/2024;endrews.fons;Não;02:08:56
TRA16010208;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;EXP;A2-0420D;16;;?;16/01/2024;endrews.fons;Não;02:08:56
TRA16010208;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;EXP;A2-0420E;16;;?;16/01/2024;endrews.fons;Não;02:08:56
TRA16010208;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;EXP;A2-0421D;16;;?;16/01/2024;endrews.fons;Não;02:08:56
TRA16010208;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;EXP;A2-0421E;16;;?;16/01/2024;endrews.fons;Não;02:08:56
SOLIC. CURITIBA;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;EXP;A2-0422B;14;;?;22/02/2024;liniker;Não;15:12:16
TRA16010208;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;EXP;A2-0422E;16;;?;16/01/2024;endrews.fons;Não;02:08:57
TRA16010208;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;EXP;A2-0457B;16;;?;16/01/2024;endrews.fons;Não;02:08:57
TRA16010208;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;EXP;A2-0457C;16;;?;16/01/2024;endrews.fons;Não;02:08:57
TRA16010208;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;EXP;A2-0457D;16;;?;16/01/2024;endrews.fons;Não;02:08:57
TRA16010208;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;EXP;A2-0458B;16;;?;16/01/2024;endrews.fons;Não;02:08:57
TRA16010208;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;EXP;A2-0458C;16;;?;16/01/2024;endrews.fons;Não;02:08:57
TRA16010208;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;EXP;A2-0458D;16;;?;16/01/2024;endrews.fons;Não;02:08:58
TRA16010208;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;EXP;A2-0459B;16;;?;16/01/2024;endrews.fons;Não;02:08:58
TRA16010208;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;EXP;A2-0459C;16;;?;16/01/2024;endrews.fons;Não;02:08:58
TRA16010208;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;EXP;A2-0459D;16;;?;16/01/2024;endrews.fons;Não;02:08:58
TRA16010208;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;EXP;A2-0459E;16;;?;16/01/2024;endrews.fons;Não;02:08:58
TRA16010208;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;EXP;A2-0463D;16;;?;16/01/2024;endrews.fons;Não;02:08:58
TRA16010208;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;EXP;A2-0463E;16;;?;16/01/2024;endrews.fons;Não;02:08:59
TRA16010208;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;EXP;A2-0464B;16;;?;16/01/2024;endrews.fons;Não;02:08:59
TRA16010208;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;EXP;A2-0464C;16;;?;16/01/2024;endrews.fons;Não;02:08:59
TRA16010208;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;EXP;A2-0464D;16;;?;16/01/2024;endrews.fons;Não;02:08:59
TRANSF;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;EXP;A2-1805B;16;;?;16/01/2024;rafael.franc;Não;16:27:14
TRANSF;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;EXP;A2-1805C;16;;?;16/01/2024;rafael.franc;Não;16:27:15
TRANSF;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;EXP;A2-1805D;16;;?;16/01/2024;rafael.franc;Não;16:27:15
TRANSF;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;EXP;A2-1805E;16;;?;16/01/2024;rafael.franc;Não;16:27:15
TRANSF;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;EXP;A2-1806B;16;;?;16/01/2024;rafael.franc;Não;16:27:15
TRANSF;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;EXP;A2-1806C;16;;?;16/01/2024;rafael.franc;Não;16:27:15
TRANSF;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;EXP;A2-1806D;16;;?;16/01/2024;rafael.franc;Não;16:27:16
TRANSF;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;EXP;A2-1806E;16;;?;16/01/2024;rafael.franc;Não;16:27:16
TRANSF;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;EXP;A2-1807B;16;;?;16/01/2024;rafael.franc;Não;16:27:16
TRANSF;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;EXP;A2-1807C;16;;?;16/01/2024;rafael.franc;Não;16:27:16
TRANSF;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;EXP;A2-1807D;16;;?;16/01/2024;rafael.franc;Não;16:27:16
TRANSF;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;EXP;A2-1807E;16;;?;16/01/2024;rafael.franc;Não;16:27:16
TRANSF;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;EXP;A2-1808B;16;;?;16/01/2024;rafael.franc;Não;16:27:17
TRANSF;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;EXP;A2-1808C;16;;?;16/01/2024;rafael.franc;Não;16:27:17
TRANSF;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;EXP;A2-1808D;16;;?;16/01/2024;rafael.franc;Não;16:27:17
TRANSF;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;EXP;A2-1808E;16;;?;16/01/2024;rafael.franc;Não;16:27:17
TRANSF;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;EXP;A2-1809B;16;;?;16/01/2024;rafael.franc;Não;16:27:18
TRANSF;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;EXP;A2-1809C;16;;?;16/01/2024;rafael.franc;Não;16:27:18
TRANSF;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;EXP;A2-1809D;16;;?;16/01/2024;rafael.franc;Não;16:27:18
TRANSF;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;EXP;A2-1809E;16;;?;16/01/2024;rafael.franc;Não;16:27:18
TRANSF;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;EXP;A2-1810B;16;;?;16/01/2024;rafael.franc;Não;16:27:18
TRANSF;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;EXP;A2-1810C;16;;?;16/01/2024;rafael.franc;Não;16:27:19
TRANSF;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;EXP;A2-1810D;16;;?;16/01/2024;rafael.franc;Não;16:27:19
TRANSF;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;EXP;A2-1810E;16;;?;16/01/2024;rafael.franc;Não;16:27:19
TRANSF;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;EXP;A2-1811A;16;;?;16/01/2024;rafael.franc;Não;16:27:19
TRANSF;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;EXP;A2-1811B;16;;?;16/01/2024;rafael.franc;Não;16:27:19
TRANSF;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;EXP;A2-1811C;16;;?;16/01/2024;rafael.franc;Não;16:27:20
TRANSF;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;EXP;A2-1812A;16;;?;16/01/2024;rafael.franc;Não;16:27:20
;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;sem;piso-pms;1574;;?;01/03/2024;micaele.spes;Não;02:01:35
BLOQUEIO;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;CQ;AFC-REP;16;;?;01/03/2024;carlos.dias;Não;08:35:09
759;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;EST;;1562;;?;02/03/2024;farias.lucas;Não;13:38:14
64578;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;AJT;;377;;?;01/03/2024;farias.lucas;Não;14:51:36
244842;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;TR2;;2680;;?;29/02/2024;tarefa.auto;Não;00:53:28
652;96051207;MICRO-ONDAS PMO28S 127V;PC;50000;MICROONDAS;950281;MICRO-ONDAS PMO28S;31;ESF;;4233;;?;29/02/2024;oriane.dias;Não;10:49:32
